Date,Last Price,Volume,SMAVG (15)
2023-03-10 18:00:00,108.30,602613,710010

2023-03-10 17:30:00,108.92,387460,703818

2023-03-10 17:00:00,109.58,461376,698935

2023-03-10 16:30:00,109.40,658259,706367

2023-03-10 16:00:00,110.39,562719,696697

2023-03-10 15:30:00,109.74,728355,718112

2023-03-10 15:00:00,109.61,1057264,744700

2023-03-10 14:30:00,110.73,1624300,785651

2023-03-09 20:30:00,109.17,1658556,720631

2023-03-09 20:00:00,109.48,963869,644137

2023-03-09 19:30:00,109.84,452075,599356

2023-03-09 19:00:00,110.21,391684,592855

2023-03-09 18:30:00,110.08,361591,588630

2023-03-09 18:00:00,110.40,341870,593366

2023-03-09 17:30:00,110.61,398158,621432

2023-03-09 17:00:00,110.87,509727,658812

2023-03-09 16:30:00,110.96,314228,674094

2023-03-09 16:00:00,111.22,572844,703494

2023-03-09 15:30:00,111.13,513210,708944

2023-03-09 15:00:00,111.12,883944,742745

2023-03-09 14:30:00,111.54,1127180,767252

2023-03-08 20:30:00,110.00,1671526,717192

2023-03-08 20:00:00,109.12,649001,642131

2023-03-08 19:30:00,109.42,511151,627173

2023-03-08 19:00:00,109.8991,292148,618839

2023-03-08 18:30:00,109.77,354556,620495

2023-03-08 18:00:00,109.29,328323,615637

2023-03-08 17:30:00,109.81,432622,619176

2023-03-08 17:00:00,109.61,762855,619816

2023-03-08 16:30:00,109.69,958864,608593

2023-03-08 16:00:00,110.6934,738957,586721

2023-03-08 15:30:00,110.855,755226,596044

2023-03-08 15:00:00,111.65,654595,623504

2023-03-08 14:30:00,112.22,1020231,682607

2023-03-07 20:30:00,111.62,1251540,648637

2023-03-07 20:00:00,111.40,376282,609797

2023-03-07 19:30:00,111.2141,545613,620002

2023-03-07 19:00:00,111.36,424628,604768

2023-03-07 18:30:00,111.46,386147,597859

2023-03-07 18:00:00,111.91,316988,608279

2023-03-07 17:30:00,112.415,281686,622602

2023-03-07 17:00:00,112.66,381413,643632

2023-03-07 16:30:00,112.34,442214,653410

2023-03-07 16:00:00,112.14,594506,674148

2023-03-07 15:30:00,112.197,630783,676614

2023-03-07 15:00:00,112.57,878815,695739
